Date,AAPL,AMZN,GBTC,GOOG,META,NFLX,NVDA,TSLA,^GSPC
2023-02-14,153.1999969482422,99.69999694824219,10.850000381469727,94.94999694824219,179.47999572753906,359.9599914550781,229.7100067138672,209.25,4136.1298828125
2023-02-15,155.3300018310547,101.16000366210938,12.170000076293945,97.0999984741211,177.16000366210938,361.4200134277344,227.63999938964844,214.24000549316406,4147.60009765625
2023-02-16,153.7100067138672,98.1500015258789,11.890000343322754,95.77999877929688,172.44000244140625,350.7099914550781,220.02000427246094,202.0399932861328,4090.409912109375
2023-02-17,152.5500030517578,97.19999694824219,12.199999809265137,94.58999633789062,172.8800048828125,347.9599914550781,213.8800048828125,208.30999755859375,4079.090087890625
2023-02-21,148.47999572753906,94.58000183105469,11.880000114440918,92.05000305175781,172.0800018310547,337.5,206.5500030517578,197.3699951171875,3997.340087890625
2023-02-22,148.91000366210938,95.79000091552734,11.579999923706055,91.80000305175781,171.1199951171875,334.8800048828125,207.5399932861328,200.86000061035156,3991.050048828125
2023-02-23,149.39999389648438,95.81999969482422,11.890000343322754,91.06999969482422,172.0399932861328,323.6499938964844,236.63999938964844,202.07000732421875,4012.320068359375
2023-02-24,146.7100067138672,93.5,11.460000038146973,89.3499984741211,170.38999938964844,317.1499938964844,232.86000061035156,196.8800048828125,3970.0400390625
2023-02-27,147.9199981689453,93.76000213623047,11.489999771118164,90.0999984741211,169.5399932861328,323.0299987792969,235.00999450683594,207.6300048828125,3982.239990234375
2023-02-28,147.41000366210938,94.2300033569336,11.539999961853027,90.30000305175781,174.94000244140625,322.1300048828125,232.16000366210938,205.7100067138672,3970.14990234375
2023-03-01,145.30999755859375,92.16999816894531,11.510000228881836,90.51000213623047,173.4199981689453,313.4800109863281,226.97999572753906,202.77000427246094,3951.389892578125
2023-03-02,145.91000366210938,92.12999725341797,11.510000228881836,92.30999755859375,174.52999877929688,311.8800048828125,233.13999938964844,190.89999389648438,3981.35009765625
2023-03-03,151.02999877929688,94.9000015258789,11.25,94.0199966430664,185.25,315.17999267578125,238.89999389648438,197.7899932861328,4045.639892578125
2023-03-06,153.8300018310547,93.75,11.770000457763672,95.58000183105469,184.89999389648438,312.0299987792969,235.5399932861328,193.80999755859375,4048.419921875
2023-03-07,151.60000610351562,93.55000305175781,12.899999618530273,94.16999816894531,184.50999450683594,308.4700012207031,232.8800048828125,187.7100067138672,3986.3701171875
2023-03-08,152.8699951171875,93.91999816894531,13.239999771118164,94.6500015258789,184.97000122070312,311.7900085449219,241.80999755859375,182.0,3992.010009765625
2023-03-09,150.58999633789062,92.25,11.800000190734863,92.66000366210938,181.69000244140625,297.7799987792969,234.36000061035156,172.9199981689453,3918.320068359375
2023-03-10,148.5,90.7300033569336,11.229999542236328,91.01000213623047,179.50999450683594,292.760009765625,229.64999389648438,173.44000244140625,3861.590087890625
2023-03-13,150.47000122070312,92.43000030517578,12.649999618530273,91.66000366210938,180.89999389648438,293.510009765625,229.66000366210938,174.47999572753906,3855.760009765625
2023-03-14,152.58999633789062,94.87999725341797,13.489999771118164,94.25,194.02000427246094,294.94000244140625,240.6300048828125,183.25999450683594,3919.2900390625
2023-03-15,152.99000549316406,96.19999694824219,13.270000457763672,96.55000305175781,197.75,303.7900085449219,242.27999877929688,180.4499969482422,3891.929931640625
2023-03-16,155.85000610351562,100.04000091552734,14.050000190734863,101.06999969482422,204.92999267578125,310.05999755859375,255.41000366210938,184.1300048828125,3960.280029296875
2023-03-17,155.0,98.94999694824219,15.430000305175781,102.45999908447266,195.61000061035156,303.5,257.25,180.1300048828125,3916.639892578125
2023-03-20,157.39999389648438,97.70999908447266,16.0,101.93000030517578,197.80999755859375,305.1300048828125,259.0,183.25,3951.570068359375
2023-03-21,159.27999877929688,100.61000061035156,16.0,105.83999633789062,202.16000366210938,305.7900085449219,261.989990234375,197.5800018310547,4002.8701171875
2023-03-22,157.8300018310547,98.69999694824219,15.079999923706055,104.22000122070312,199.80999755859375,293.8999938964844,264.67999267578125,191.14999389648438,3936.969970703125
2023-03-23,158.92999267578125,98.70999908447266,16.100000381469727,106.26000213623047,204.27999877929688,320.3699951171875,271.9100036621094,192.22000122070312,3948.719970703125
2023-03-24,160.25,98.12999725341797,16.0,106.05999755859375,206.00999450683594,328.3900146484375,267.7900085449219,190.41000366210938,3970.989990234375
2023-03-27,158.27999877929688,98.04000091552734,15.229999542236328,103.05999755859375,202.83999633789062,327.6600036621094,265.30999755859375,191.80999755859375,3977.530029296875
2023-03-28,157.64999389648438,97.23999786376953,15.609999656677246,101.36000061035156,200.67999267578125,323.5199890136719,264.1000061035156,189.19000244140625,3971.27001953125
2023-03-29,160.77000427246094,100.25,15.84000015258789,101.9000015258789,205.35000610351562,332.0299987792969,269.8399963378906,193.8800048828125,4027.81005859375
